candidate_id,candidate_name,county_fips,latitude,longitude,candidate_type,assumption_source,review_notes,review_status
HRSA-HCSD-BPS-H80-041302,Kintegra at Speas Elementary,37067,36.13065024,-80.2960849,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2000 Polo Rd, Winston Salem, NC, 27106-4599. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041303,Kintegra at East Forysth Middle,37067,36.13320295,-80.12903206,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=810 Bagley Rd, Kernersville, NC, 27284-9897. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041308,Kintegra at Pumpkin Center Primary,37109,35.51754943,-81.13618998,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3970 King Wilkinson Rd, Lincolnton, NC, 28092-8191. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041309,Kintegra at Hawks Nest STEAM Academy,37071,35.2153296,-81.1617936,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3430 Robinwood Rd, Gastonia, NC, 28054-6691. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041349,Mobile Medical Unit 2,37027,35.92668668,-81.67573737,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=4330 Collettsville Rd, Collettsville, NC, 28611-9000. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041350,Kintegra Family Medicine - Collettsville,37027,35.92668668,-81.67573737,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Administrative/Service Delivery Site; location_type=Permanent; status=Active; address=4330 Collettsville Rd, Collettsville, NC, 28611-9000. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041361,Kintegra Family Medicine-Happy Valley,37027,35.98917208,-81.55324711,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1345 NC Highway 268, Lenoir, NC, 28645-9027. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041369,Kintegra at Pumpkin Center Intermediate,37109,35.51693919,-81.13511081,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3980 King Wilkinson Rd, Lincolnton, NC, 28092-8191. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041385,Kintegra at Turning Point Academy,37119,35.27390159,-80.95057064,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=8701 Moores Chapel Rd, Charlotte, NC, 28214-1555. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041386,Kintegra at Sawmills Elementary,37027,35.81882609,-81.47900999,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4436 Sawmills School Rd, Granite Falls, NC, 28630-9488. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041387,Kintegra at Kings Creek Elementary,37027,35.99202345,-81.40071916,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3680 Wilkesboro Blvd, Lenoir, NC, 28645-7686. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041388,Kintegra at Elizabeth Lane Elementary,37119,35.11261001,-80.74738996,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=121 Elizabeth Ln, Matthews, NC, 28105-6858. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041389,Kintegra at Pinewood Elementary - Clt,37119,35.16601359,-80.86431432,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=805 Seneca Pl, Charlotte, NC, 28210-2923. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041390,Kintegra at Montclaire Elementary,37119,35.15228998,-80.86728998,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=5801 Farmbrook Dr, Charlotte, NC, 28210-4100. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041391,Kintegra at Turning Point Middle,37119,35.2950112,-80.79657346,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2300 W Sugar Creek Rd, Charlotte, NC, 28262-3199. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041392,MedNorth Health Center,37129,34.22346086,-77.9430598,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=917 N 4th St, Wilmington, NC, 28401-5615. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041418,Pardee BlueMD Neurology 2775 Hendersonville Rd Suite 250,37089,35.4436366,-82.50679586,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2775 Hendersonville Road, Arden, NC, 28704. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041455,Pardee BlueMD Rheumatology 705B Sixth Avenue West,37089,35.31888492,-82.46871519,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=705 6th Avenue West, Hendersonville, NC, 28739-4164. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041458,Kintegra at Heritage Middle,37023,35.75911626,-81.58118137,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1951 Enon Rd, Valdese, NC, 28690-9311. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041459,Kintegra at Flat Rock MIddle,37067,36.00991496,-80.30303141,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4648 Ebert Rd, Winston Salem, NC, 27127-8716. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041460,Kintegra at Jimmy C Draughn High,37023,35.76637092,-81.54377444,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=709 Lovelady Rd NE, Valdese, NC, 28690-9332. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041461,Kintegra at Kimmel Farm Elementary,37067,36.00814072,-80.30296737,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4672 Ebert Rd, Winston Salem, NC, 27127-8716. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041462,Kintegra at East Burke Middle,37023,35.7153468,-81.46808242,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3519 Miller Bridge Rd, Connelly Springs, NC, 28612-7346. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041463,Kintegrea at Drexel Elementary,37023,35.74953675,-81.60864207,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=100 Alta Vista St, Morganton, NC, 28655-6071. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041496,Kintegra at Gamewell Middle,37027,35.87122623,-81.59868764,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=3210 Gamewell School Rd, Lenoir, NC, 28645-9633. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041497,Kintegra at Hibriten High,37027,35.92594698,-81.49476504,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1350 Panther Trl SE, Lenoir, NC, 28645-4736. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041498,Kintegra at Valmead Elementary,37027,35.93713187,-81.54056769,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=111 Elizabeth St NW, Lenoir, NC, 28645-3936. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041499,Kintegra at Collettsville Elementary,37027,35.9269176,-81.67297888,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=4690 Collettsville School Dr, Collettsville, NC, 28611-9138. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041500,Kintegra at Happy Valley Elementary,37027,35.99533879,-81.56037438,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1350 Yadkin River Rd, Lenoir, NC, 28645-9032. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041501,Kintegra at Dudley Shoals Elementary,37027,35.85607405,-81.39215948,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1500 Dudley Shoals Rd, Granite Falls, NC, 28630-8423. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041502,Kintegra at Lower Creek Elementary,37027,35.92251937,-81.51162892,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=630 Lower Creek Dr NE, Lenoir, NC, 28645-4524. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041503,Kintegra at Davenport Elementary,37027,35.91171023,-81.5396399,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=901 College Ave SW, Lenoir, NC, 28645-5427. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041504,Kintegra at Rama Road Elementary,37119,35.16954258,-80.77203024,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1035 Rama Rd, Charlotte, NC, 28211-4340. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041516,Appalachian Mountain Health Mobile Medical RV,37021,35.61376266,-82.63823676,mobile_stop_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Mobile Van; status=Active; address=711 New Leicester Hwy, Asheville, NC, 28806-1048. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041517,CRCHC at Charlotte Rescue Mission,37119,35.22950039,-80.8564707,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=915 W 1st St, Charlotte, NC, 28202-1003. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041547,Blue Ridge Health - Polk County High School,37149,35.26535565,-82.18559848,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=1681 NC 108 Hwy E, Columbus, NC, 28722-7730. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041548,Blue Ridge Health - Rugby Middle School,37089,35.35865399,-82.51459497,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=3345 Haywood Rd, Hendersonville, NC, 28791-9721. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041549,Blue Ridge Health - Flat Rock Middle School,37089,35.27048299,-82.43006004,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=191 Preston Ln, East Flat Rock, NC, 28726-2699. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041550,Blue Ridge Health - West Henderson High School,37089,35.36586201,-82.51490099,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=3600 Haywood Rd, Hendersonville, NC, 28791-9700. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-041585,North Cove Elementary School,37111,35.78954001,-82.03417998,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=401 American Thread Rd, Marion, NC, 28752-8549. This is not a claim that the site currently provides mammography.",reviewed
